51,442207,442207,442207,442207,402019,402019,402019,442903,442903,442903,442903,442888,442888,442888,442888,441940,442260,442260,442905,442905,442402,442402,442402,442402,442646,442646,442646,442886,442886,442886,442886,412001,442919,442919,442919,442832,442832,442832,442832,442834
66,291037,442652,442809,442809,442809,442809,441520,441642,441642,441642,441642,141027,141027,141027,141027,161044,161044,161044,161044,442432,442432,442432,442432,361093,361093,361093,361093,442673,442673,442673,442908,442908,442908,442908,441351,441351,442808,442808,442808,442808
66,441264,441264,441264,441264,442146,442146,442146,441322,442082,442082,442082,442082,361061,361061,361061,361061,441302,441302,441302,441302,441940,441940,442883,442883,442886,442886,332001,332001,442646,442646,442646,442646,412001,221015,80004,442407,271002,442833,216001,216001
66,442652,442652,371010,371010,442125,442125,431042,431042,343003,343003,400003,400003,240004,240004,431001,431001,321006,370005,291019,311005,441695,360006,442194,362003,320003,442919,431004,441050,280006,321008,441684,442254,442140,442365,441414,442105,442279,442212,442407,441552
51,442919,442919,442919,442919,422028,422028,422028,422028,442888,442888,442888,442888,362001,362001,362001,362001,442651,442651,442651,442102,442102,361109,361109,361109,361109,111055,111055,111055,111055,171035,171035,171035,171035,442659,442659,442896,442896,291037,442901,442901
66,441952,441952,441952,441952,262002,262002,262002,262002,221003,221003,221003,221003,442025,442025,442025,442025,442097,442097,442420,442420,441328,441328,441328,441328,290002,290002,290002,290002,111043,111043,111043,111043,441455,441455,441455,441455,442391,442391,442391,442391
66,442161,442161,442161,442161,402019,402019,402019,402019,171035,171035,171035,171035,442659,442659,442659,391019,442408,442408,442408,442408,371051,371051,231035,442674,422002,191066,442130,442130,442130,442130,271004,271004,271004,401104,442004,442004,442004,442004,442677,442677
42,11100,11100,441611,441611,441611,441619,441619,441619,31042,422019,422019,443004,441517,441517,441517,441517,442651,442651,271204,271204,371049,371049,441321,441321,441384,441384,421008,421008,421008,441411,441411,441411,441411,421001,421001,421001,421001,361085,401050,321017
57,442230,442230,291037,411037,411037,411037,411037,442923,442923,442932,442932,442932,421005,421005,421005,421005,401052,401052,401052,401052,422026,422026,422026,442945,442945,401056,401056,401056,401056,441328,441328,441328,442909,442909,442909,141027,141027,141027,411010,411010
1,420004,431031,431031,431031,412045,412045,412045,412045,421052,421052,421052,431020,431020,431020,431020,422014,422014,422014,422014,431041,431041,431041,421008,421008,421008,421008,11027,11027,11027,11027,11086,441329,441329,441329,110003,402014,402014,442308,442308,402028
43,392002,392002,392002,111004,131016,422053,422053,401056,401056,401056,401056,11094,11094,11094,161044,171014,171014,361093,361093,362008,362008,362008,101026,441391,441761,11086,401052,401052,401052,412011,61085,61085,61085,442134,291037,442230,442230,401075,271005,312008
66,442524,442524,442524,61110,61110,61110,61110,442230,442230,441551,441551,441551,441551,442742,442742,442742,101037,101037,441794,441794,442658,442658,111005,111005,441664,441664,442190,442190,442912,411006,411006,442671,442671,442671,442669,442669,442041,442523,442523,400003
